CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,TRANSECT,CWDID,MEASYEAR,CONDID,SLOPDIST,HORIZ_DIST,SPCD,DECAYCD,TRANSDIA,SMALLDIA,LARGEDIA,LENGTH,HOLLOWCD,CWDHSTCD,VOLCF,DRYBIO,CARBON,COVER_PCT,LPA_UNADJ,LPA_PLOT,LPA_COND,LPA_UNADJ_RGN,LPA_PLOT_RGN,LPA_COND_RGN,COVER_PCT_RGN,CHARRED_CD,ORNTCD_PNWRS,CREATED_DATE,MODIFIED_DATE,CWD_SAMPLE_METHOD,HOLLOW_DIA,HORIZ_DIST_CD,INCLINATION,LARGE_END_DIA_CLASS,LENGTH_CD,VOLCF_AC_UNADJ,VOLCF_AC_PLOT,VOLCF_AC_COND,DRYBIO_AC_UNADJ,DRYBIO_AC_PLOT,DRYBIO_AC_COND,CARBON_AC_UNADJ,CARBON_AC_PLOT,CARBON_AC_COND,CountyName,lat,long
76429450010538,58311638010538,2002,42,69,2188,4,270,1.0,2002.0,1,23.1,23.1,999.0,4,6,3.0,7.0,5.0,N,1.0,0.7908541666666666,10.77788712,5.45361088272,0.2272569444444444,47.5167,47.5167,47.5167,,,,,,,2008-02-05 08:23:57,2025-05-19 09:01:00,1,,,,,,37.57878018125,37.57878018125,37.57878018125,512.129628914904,512.129628914904,512.129628914904,259.13759223094144,259.13759223094144,259.13759223094144,Lackawanna,41.4,-75.7
76429300010538,58312401010538,2002,42,71,2824,3,30,1.0,2002.0,3,20.4,20.4,999.0,4,3,3.0,5.0,110.0,N,1.0,10.199291666666667,138.99757872,70.33277483232,0.7272222222222222,2.15985,2.8798,8.6394,,,,,,,2008-02-05 08:23:57,2025-05-19 09:00:59,1,,,,,,22.02894010625,29.371920141666667,88.115760425,300.213920398392,400.285227197856,1200.855681593568,151.90824372158636,202.54432496211513,607.6329748863454,Lancaster,40.1,-76.3
76429301010538,58312401010538,2002,42,71,2824,3,30,2.0,2002.0,3,22.5,22.5,999.0,4,4,4.0,5.0,10.0,N,1.0,1.118104166666667,15.23770248,7.71027745488,0.818125,23.75835,31.6778,95.0334,,,,,,,2008-02-05 08:23:57,2025-05-19 09:00:59,1,,,,,,26.564310128125,35.41908017083333,106.2572405125,362.022668715708,482.696891620944,1448.090674862832,183.18347037014823,244.24462716019767,732.733881480593,Lancaster,40.1,-76.3
76429302010538,58312401010538,2002,42,71,2824,3,30,3.0,2002.0,3,23.0,23.0,999.0,4,3,3.0,5.0,140.0,N,1.0,12.980916666666667,176.90600928,89.51444069568,0.7272222222222222,1.697025,2.2627,6.7881,,,,,,,2008-02-05 08:23:57,2025-05-19 09:00:59,1,,,,,,22.02894010625,29.371920141666667,88.115760425,300.213920398392,400.285227197856,1200.855681593568,151.90824372158636,202.54432496211513,607.6329748863454,Lancaster,40.1,-76.3
76429431010538,58314552010538,2002,42,79,2906,3,30,1.0,2002.0,1,0.1,0.1,832.0,4,7,3.0,10.0,46.0,N,1.0,13.673595833333334,204.263831772,100.293541400052,0.2954340277777778,5.164858695652174,5.164858695652174,5.164858695652174,,,,,,,2008-02-05 08:23:57,2025-05-19 09:00:59,1,,,,,,70.622190340625,70.622190340625,70.622190340625,1054.993827734847,1054.993827734847,1054.993827734847,518.0019694178098,518.0019694178098,518.0019694178098,Luzerne,41.2,-76.0
76429430010538,58314552010538,2002,42,79,2906,1,150,1.0,2002.0,1,11.0,11.0,999.0,4,3,3.0,3.0,5.0,N,1.0,0.2454375,3.34486152,1.69249992912,0.1363541666666666,47.5167,47.5167,47.5167,,,,,,,2008-02-05 08:23:57,2025-05-19 09:00:59,1,,,,,,11.66238005625,11.66238005625,11.66238005625,158.936781387384,158.936781387384,158.936781387384,80.42201138201631,80.42201138201631,80.42201138201631,Luzerne,41.2,-76.0
76429432010538,58314552010538,2002,42,79,2906,4,150,1.0,2002.0,1,16.6,16.6,832.0,4,3,3.0,5.0,14.0,N,1.0,1.2980916666666666,19.391620248,9.521285541768,0.1818055555555555,16.97025,16.97025,16.97025,,,,,,,2008-02-05 08:23:57,2025-05-19 09:00:59,1,,,,,,22.02894010625,22.02894010625,22.02894010625,329.080643513622,329.080643513622,329.080643513622,161.5785959651884,161.5785959651884,161.5785959651884,Luzerne,41.2,-76.0
76429509010538,58318169010538,2002,42,83,2213,3,270,1.0,2002.0,1,12.6,12.6,999.0,4,6,3.0,7.0,5.0,N,1.0,0.7908541666666666,10.77788712,5.45361088272,0.2272569444444444,47.5167,47.5167,47.5167,,,,,,,2008-02-05 08:23:57,2025-05-19 09:01:00,1,,,,,,37.57878018125,37.57878018125,37.57878018125,512.129628914904,512.129628914904,512.129628914904,259.13759223094144,259.13759223094144,259.13759223094144,McKean,41.8,-78.6
76429510010538,58324594010538,2002,42,105,2581,4,270,1.0,2002.0,1,14.4,14.4,743.0,3,6,6.0,8.0,34.0,N,1.0,9.272083333333333,93.729636,46.021251276,0.4031236251649802,6.98775,6.98775,8.853814342278927,,,,,,,2008-02-05 08:23:57,2025-05-19 09:01:00,1,,,,,,64.7910003125,64.7910003125,82.09330439947206,654.959263959,654.959263959,829.8647955133832,321.584998603869,321.584998603869,407.4636145970712,Potter,41.8,-77.9
76429489010538,58325618010538,2002,42,105,2843,1,30,1.0,2002.0,1,12.8,12.8,762.0,3,4,3.0,5.0,16.0,N,5.0,1.4835333333333334,19.57907952,9.61332804432,0.2424074074074074,14.84896875,14.84896875,19.798625,,,,,,,2008-02-05 08:23:57,2025-05-19 09:00:59,1,,,,,,22.02894010625,22.02894010625,29.371920141666667,290.729139946245,290.729139946245,387.63885326166,142.74800771360628,142.74800771360628,190.33067695147503,Potter,41.8,-77.9
76429491010538,58325618010538,2002,42,105,2843,4,30,1.0,2002.0,1,2.4,2.4,318.0,2,4,4.0,4.0,5.0,N,4.0,0.4363333333333333,12.80767488,6.28856836608,0.2424074074074074,47.5167,47.5167,63.3556,,,,,,,2008-02-05 08:23:57,2025-05-19 09:00:59,1,,,,,,20.7331201,20.7331201,27.644160133333333,608.578444970496,608.578444970496,811.437926627328,298.81201648051353,298.81201648051353,398.41602197401807,Potter,41.8,-77.9
76429490010538,58325618010538,2002,42,105,2843,2,150,1.0,2002.0,1,22.5,22.5,999.0,4,8,8.0,12.0,7.0,N,5.0,3.970633333333333,54.112426368,27.380887742208,0.6060185185185185,33.9405,33.9405,45.254,,,,,,,2008-02-05 08:23:57,2025-05-19 09:00:59,1,,,,,,134.76528065,134.76528065,179.68704086666668,1836.602807143104,1836.602807143104,2448.803742857472,929.3210204144108,929.3210204144108,1239.0946938858808,Potter,41.8,-77.9
76429492010538,58325618010538,2002,42,105,2843,4,150,1.0,2002.0,1,12.6,12.6,999.0,3,5,3.0,5.0,232.0,N,4.0,21.511233333333333,314.09842464,158.93380286784,0.2424074074074074,1.0240668103448276,1.0240668103448276,1.3654224137931037,,,,,,,2008-02-05 08:23:57,2025-05-19 09:00:59,1,,,,,,22.02894010625,22.02894010625,29.371920141666667,321.65777185542,321.65777185542,428.87702914056,162.75883255884253,162.75883255884253,217.01177674512337,Potter,41.8,-77.9
76429307010538,58326657010538,2002,42,107,2090,4,30,1.0,2002.0,1,23.0,23.0,999.0,4,3,3.0,3.0,80.0,N,1.0,3.927,53.51778432,27.07999886592,0.1745333333333333,2.96979375,2.96979375,3.801336,,,,,,,2008-02-05 08:23:57,2025-05-19 09:00:59,1,,,,,,11.66238005625,11.66238005625,14.927846472,158.936781387384,158.936781387384,203.43908017585153,80.42201138201631,80.42201138201631,102.94017456898086,Schuylkill,40.7,-76.2
76429303010538,58326657010538,2002,42,107,2090,1,150,1.0,2002.0,1,10.0,10.0,931.0,2,4,3.0,6.0,22.0,N,1.0,2.6998125,55.19021508,27.09839560428,0.2618,10.79925,10.79925,13.82304,,,,,,,2008-02-05 08:23:57,2025-05-19 09:00:59,1,,,,,,29.155950140625,29.155950140625,37.31961618,596.01293020269,596.01293020269,762.8965506594432,292.6423487295208,292.6423487295208,374.5822063737866,Schuylkill,40.7,-76.2
76429304010538,58326657010538,2002,42,107,2090,1,270,1.0,2002.0,1,12.2,12.2,693.0,4,3,3.0,4.0,130.0,Y,1.0,8.863020833333334,94.1295355,46.2176019305,0.2036222222222222,1.8275653846153843,1.8275653846153843,2.3392836923076925,,,,,,,2008-02-05 08:23:57,2025-05-19 09:00:59,1,,,,,,16.197750078125,16.197750078125,20.7331201,172.027880749725,172.027880749725,220.195687359648,84.46568944811497,84.46568944811497,108.11608249358716,Schuylkill,40.7,-76.2
76429305010538,58326657010538,2002,42,107,2090,2,270,1.0,2002.0,1,1.0,1.0,800.0,4,3,3.0,7.0,220.0,N,1.0,34.797583333333336,538.06528776,264.19005629016,0.2908888888888888,1.079925,1.079925,1.382304,,,,,,,2008-02-05 08:23:57,2025-05-19 09:00:59,1,,,,,,37.57878018125,37.57878018125,48.100838632,581.070155884218,581.070155884218,743.7697995317991,285.30544653915103,285.30544653915103,365.19097157011333,Schuylkill,40.7,-76.2
76429306010538,58326657010538,2002,42,107,2090,2,270,2.0,2002.0,1,7.4,7.4,800.0,4,4,3.0,6.0,140.0,N,1.0,17.180625,265.6591938,130.4386641558,0.2618,1.697025,1.697025,2.172192,,,,,,,2008-02-05 08:23:57,2025-05-19 09:00:59,1,,,,,,29.155950140625,29.155950140625,37.31961618,450.830293358445,450.830293358445,577.0627754988096,221.3576740389965,221.3576740389965,283.33782276991553,Schuylkill,40.7,-76.2
76429308010538,58326657010538,2002,42,107,2090,4,270,1.0,2002.0,1,18.1,18.1,800.0,3,3,3.0,5.0,80.0,N,1.0,7.417666666666666,122.8899672,60.3389738952,0.2327111111111111,2.96979375,2.96979375,3.801336,,,,,,,2008-02-05 08:23:57,2025-05-19 09:00:59,1,,,,,,22.02894010625,22.02894010625,28.197043336,364.957856528265,364.957856528265,467.1460563561792,179.19430755537812,179.19430755537812,229.368713670884,Schuylkill,40.7,-76.2
76429309010538,58326657010538,2002,42,107,2090,4,270,2.0,2002.0,1,20.0,20.0,800.0,2,3,3.0,4.0,40.0,N,2.0,2.7270833333333333,78.312234,38.451306894,0.2036222222222222,5.9395875,5.9395875,7.602672,,,,,,,2008-02-05 08:23:57,2025-05-19 09:00:59,1,,,,,,16.197750078125,16.197750078125,20.7331201,465.142366163475,465.142366163475,595.382228689248,228.38490178626623,228.38490178626623,292.33267428642074,Schuylkill,40.7,-76.2
76429207010538,58327777010538,2002,42,111,2122,2,30,1.0,2002.0,1,17.8,17.8,901.0,3,3,3.0,6.0,12.0,N,1.0,1.472625,35.358126804,17.360840260764,0.270703125,19.798625,19.798625,26.2040625,,,,,,,2008-02-05 08:23:57,2025-05-19 09:01:00,1,,,,,,29.155950140625,29.155950140625,38.5887575390625,700.0422932948445,700.0422932948445,926.5265646549412,343.72076600776865,343.72076600776865,454.92454324557616,Somerset,40.0,-79.0
76429209010538,58327777010538,2002,42,111,2122,3,30,1.0,2002.0,1,11.5,11.5,,5,3,,,4.0,,,0.19635,2.675889216,1.353999943296,0.18046875,59.395875,59.395875,78.6121875,,,,,,,2008-02-05 08:23:57,2025-05-19 09:01:00,1,,,,,,11.66238005625,11.66238005625,15.435503015625,158.936781387384,158.936781387384,210.35750477742,80.42201138201631,80.42201138201631,106.44089741737452,Somerset,40.0,-79.0
76429205010538,58327777010538,2002,42,111,2122,1,150,1.0,2002.0,1,5.9,5.892638799379,762.0,3,4,3.0,4.0,7.0,N,1.0,0.4772395833333333,6.298417125,3.092522808375,0.210546875,33.9405,33.9405,44.92125,,,,,,,2008-02-05 08:23:57,2025-05-19 09:01:00,1,,,,,,16.197750078125,16.197750078125,21.4381986328125,213.7714264310625,213.7714264310625,282.93277027640625,104.96177037765167,104.96177037765167,138.91999020571546,Somerset,40.0,-79.0
76429206010538,58327777010538,2002,42,111,2122,1,150,2.0,2002.0,1,17.2,17.178540228699,762.0,3,5,3.0,6.0,25.0,N,1.0,3.06796875,40.489824375,19.880503768125,0.270703125,9.50334,9.50334,12.57795,,,,,,,2008-02-05 08:23:57,2025-05-19 09:01:00,1,,,,,,29.155950140625,29.155950140625,38.5887575390625,384.7885675759125,384.7885675759125,509.27898649753126,188.93118667977305,188.93118667977305,250.05598237028784,Somerset,40.0,-79.0
76429210010538,58327777010538,2002,42,111,2122,3,150,1.0,2002.0,1,8.8,8.8,999.0,4,3,3.0,3.0,3.0,N,1.0,0.1472625,2.006916912,1.015499957472,0.18046875,79.1945,79.1945,104.81625,,,,,,,2008-02-05 08:23:57,2025-05-19 09:01:00,1,,,,,,11.66238005625,11.66238005625,15.435503015625,158.936781387384,158.936781387384,210.35750477742,80.42201138201631,80.42201138201631,106.44089741737452,Somerset,40.0,-79.0
76429208010538,58327777010538,2002,42,111,2122,2,270,1.0,2002.0,1,7.0,6.991266372145,901.0,2,5,3.0,7.0,29.0,N,1.0,4.586954166666667,160.1949340992,78.6557126427072,0.30078125,8.19253448275862,8.19253448275862,10.843060344827586,,,,,,,2008-02-05 08:23:57,2025-05-19 09:01:00,1,,,,,,37.57878018125,37.57878018125,49.736620828125,1312.4025215709407,1312.4025215709407,1737.003337373304,644.3896380913319,644.3896380913319,852.8686386502923,Somerset,40.0,-79.0
76429211010538,58327777010538,2002,42,111,2122,3,270,1.0,2002.0,1,18.3,18.3,901.0,3,5,4.0,6.0,26.0,N,1.0,3.6870166666666666,88.5262730352,43.4664000602832,0.30078125,9.137826923076924,9.137826923076924,12.094182692307692,,,,,,,2008-02-05 08:23:57,2025-05-19 09:01:00,1,,,,,,33.6913201625,33.6913201625,44.59145315625,808.9377611407092,808.9377611407092,1070.652919156821,397.18844072008824,397.18844072008824,525.6905833059991,Somerset,40.0,-79.0
76429453010538,58292401010538,2002,42,113,2711,4,150,1.0,2002.0,1,20.4,20.4,130.0,4,4,3.0,5.0,14.0,N,1.0,1.2980916666666666,14.6635965476,7.6397338012996,0.2424074074074074,16.97025,16.97025,22.627,,,,,,,2008-02-05 08:23:57,2025-05-19 09:00:59,1,,,,,,22.02894010625,22.02894010625,29.371920141666667,248.8448993119089,248.8448993119089,331.7931990825452,129.64819254150453,129.64819254150453,172.86425672200605,Sullivan,41.5,-76.5
76429477010538,58293275010538,2002,42,115,2300,3,150,1.0,2002.0,2,15.4,15.4,951.0,4,7,7.0,8.0,4.0,N,1.0,1.2326416666666666,9.106953856,4.471514343296,1.3635416666666669,59.395875,59.395875,237.5835,,,,,,,2008-02-05 08:23:57,2025-05-19 09:00:59,1,,,,,,73.213830353125,73.213830353125,292.8553214125,540.915492861744,540.915492861744,2163.661971446976,265.5895069951163,265.5895069951163,1062.3580279804653,Susquehanna,41.8,-75.8
76429483010538,58294513010538,2002,42,117,2103,1,30,1.0,2002.0,1,10.4,10.4,531.0,3,3,3.0,4.0,120.0,N,1.0,8.18125,136.9392024,67.2371483784,0.1590798611111111,1.9798625,1.9798625,1.9798625,,,,,,,2008-02-05 08:23:58,2025-05-19 09:00:59,1,,,,,,16.197750078125,16.197750078125,16.197750078125,271.12079161167,271.12079161167,271.12079161167,133.12030868132996,133.12030868132996,133.12030868132996,Tioga,41.8,-77.2
76429485010538,58294513010538,2002,42,117,2103,3,30,1.0,2002.0,1,2.1,2.1,999.0,4,5,3.0,9.0,27.0,N,1.0,6.6268125,90.31126104,45.69749808624,0.2727083333333333,8.799388888888888,8.799388888888888,8.799388888888888,,,,,,,2008-02-05 08:23:58,2025-05-19 09:00:59,1,,,,,,58.31190028125,58.31190028125,58.31190028125,794.68390693692,794.68390693692,794.68390693692,402.11005691008154,402.11005691008154,402.11005691008154,Tioga,41.8,-77.2
76429486010538,58294513010538,2002,42,117,2103,3,150,1.0,2002.0,1,18.6,18.6,999.0,4,4,3.0,8.0,28.0,N,1.0,5.574158333333333,75.965521632,38.438553945792,0.2499826388888889,8.485125,8.485125,8.485125,,,,,,,2008-02-05 08:23:58,2025-05-19 09:00:59,1,,,,,,47.297430228125,47.297430228125,47.297430228125,644.576946737724,644.576946737724,644.576946737724,326.15593504928836,326.15593504928836,326.15593504928836,Tioga,41.8,-77.2
76429487010538,58294513010538,2002,42,117,2103,4,150,1.0,2002.0,1,5.6,5.6,837.0,3,12,3.0,15.0,37.0,N,1.0,23.6110875,667.4782658544,327.7318285345104,0.4090625,6.421175675675675,6.421175675675675,6.421175675675675,,,,,,,2008-02-05 08:23:58,2025-05-19 09:00:59,1,,,,,,151.61094073125,151.61094073125,151.61094073125,4285.995204746455,4285.995204746455,4285.995204746455,2104.4236455305095,2104.4236455305095,2104.4236455305095,Tioga,41.8,-77.2
76429484010538,58294513010538,2002,42,117,2103,1,270,1.0,2002.0,1,11.0,11.0,531.0,2,6,3.0,7.0,30.0,N,1.0,4.745125,101.809579872,49.988503717152,0.2272569444444444,7.91945,7.91945,7.91945,,,,,,,2008-02-05 08:23:58,2025-05-19 09:00:59,1,,,,,,37.57878018125,37.57878018125,37.57878018125,806.2758773173103,806.2758773173103,806.2758773173103,395.8814557627994,395.8814557627994,395.8814557627994,Tioga,41.8,-77.2
76429488010538,58294513010538,2002,42,117,2103,4,270,1.0,2002.0,1,16.8,16.8,999.0,4,9,8.0,12.0,28.0,N,1.0,15.882533333333331,216.449705472,109.523550968832,0.4545138888888889,8.485125,8.485125,8.485125,,,,,,,2008-02-05 08:23:58,2025-05-19 09:00:59,1,,,,,,134.76528065,134.76528065,134.76528065,1836.602807143104,1836.602807143104,1836.602807143104,929.3210204144108,929.3210204144108,929.3210204144108,Tioga,41.8,-77.2
76429511010538,58298936010538,2002,42,123,2717,1,30,1.0,2002.0,1,11.2,11.076087152125,999.0,4,4,3.0,4.0,5.0,N,5.0,0.3408854166666666,4.645641,2.350694346,0.1590798611111111,47.5167,47.5167,47.5167,,,,,,,2008-02-05 08:23:58,2025-05-19 09:01:00,1,,,,,,16.197750078125,16.197750078125,16.197750078125,220.7455297047,220.7455297047,220.7455297047,111.6972380305782,111.6972380305782,111.6972380305782,Warren,41.8,-79.3
76429515010538,58298936010538,2002,42,123,2717,2,30,1.0,2002.0,1,21.2,20.788310324648,999.0,4,7,3.0,12.0,23.0,N,1.0,9.59660625,130.784085432,66.176747228592,0.3408854166666666,10.329717391304348,10.329717391304348,10.329717391304348,,,,,,,2008-02-05 08:23:58,2025-05-19 09:01:00,1,,,,,,99.130230478125,99.130230478125,99.130230478125,1350.962641792764,1350.962641792764,1350.962641792764,683.5870967471386,683.5870967471386,683.5870967471386,Warren,41.8,-79.3
76429512010538,58298936010538,2002,42,123,2717,1,150,1.0,2002.0,1,20.9,20.796277275389,999.0,3,7,6.0,7.0,23.0,N,1.0,5.331447916666667,77.8476699,39.3909209694,0.2954340277777778,10.329717391304348,10.329717391304348,10.329717391304348,,,,,,,2008-02-05 08:23:58,2025-05-19 09:01:00,1,,,,,,55.072350265625,55.072350265625,55.072350265625,804.14442963855,804.14442963855,804.14442963855,406.8970813971063,406.8970813971063,406.8970813971063,Warren,41.8,-79.3
76429513010538,58298936010538,2002,42,123,2717,1,270,1.0,2002.0,1,5.4,5.295135648731,999.0,3,5,3.0,5.0,6.0,N,1.0,0.556325,8.12323512,4.11035697072,0.1818055555555555,39.59725,39.59725,39.59725,,,,,,,2008-02-05 08:23:58,2025-05-19 09:01:00,1,,,,,,22.02894010625,22.02894010625,22.02894010625,321.65777185542,321.65777185542,321.65777185542,162.75883255884253,162.75883255884253,162.75883255884253,Warren,41.8,-79.3
76429514010538,58298936010538,2002,42,123,2717,1,270,2.0,2002.0,1,5.9,5.785425986576,999.0,3,5,3.0,7.0,24.0,N,1.0,3.7961,55.42913376,28.04714168256,0.2272569444444444,9.8993125,9.8993125,9.8993125,,,,,,,2008-02-05 08:23:58,2025-05-19 09:01:00,1,,,,,,37.57878018125,37.57878018125,37.57878018125,548.71031669454,548.71031669454,548.71031669454,277.64742024743725,277.64742024743725,277.64742024743725,Warren,41.8,-79.3
76429520010538,58298936010538,2002,42,123,2717,4,270,1.0,2002.0,1,14.7,13.148079707699,999.0,4,5,3.0,8.0,20.0,N,1.0,3.981541666666667,54.26108688,27.45610996128,0.2499826388888889,11.879175,11.879175,11.879175,,,,,,,2008-02-05 08:23:58,2025-05-19 09:01:00,1,,,,,,47.297430228125,47.297430228125,47.297430228125,644.576946737724,644.576946737724,644.576946737724,326.15593504928836,326.15593504928836,326.15593504928836,Warren,41.8,-79.3
76429521010538,58298936010538,2002,42,123,2717,4,270,2.0,2002.0,1,5.2,4.6510213932,999.0,4,6,3.0,7.0,12.0,N,1.0,1.89805,25.866929088,13.088666118528,0.2272569444444444,19.798625,19.798625,19.798625,,,,,,,2008-02-05 08:23:58,2025-05-19 09:01:00,1,,,,,,37.57878018125,37.57878018125,37.57878018125,512.129628914904,512.129628914904,512.129628914904,259.13759223094144,259.13759223094144,259.13759223094144,Warren,41.8,-79.3
76429364010538,58299313010538,2002,42,125,2160,1,30,1.0,2002.0,1,1.1,1.003113655693,743.0,2,3,3.0,4.0,19.0,N,1.0,1.2953645833333334,22.6972746,11.1443618286,0.1590798611111111,12.504394736842103,12.504394736842103,12.504394736842103,,,,,,,2008-02-05 08:23:58,2025-05-19 09:01:00,1,,,,,,16.197750078125,16.197750078125,16.197750078125,283.8156810489,283.8156810489,283.8156810489,139.3534993950099,139.3534993950099,139.3534993950099,Washington,40.2,-80.1
76429365010538,58299313010538,2002,42,125,2160,1,30,2.0,2002.0,1,10.7,9.757560105374,743.0,2,3,3.0,5.0,26.0,N,1.0,2.4107416666666666,42.240822624,20.740243908384,0.1818055555555555,9.137826923076924,9.137826923076924,9.137826923076924,,,,,,,2008-02-05 08:23:58,2025-05-19 09:01:00,1,,,,,,22.02894010625,22.02894010625,22.02894010625,385.989326226504,385.989326226504,385.989326226504,189.52075917721348,189.52075917721348,189.52075917721348,Washington,40.2,-80.1
76429366010538,58299313010538,2002,42,125,2160,1,30,3.0,2002.0,1,13.7,12.493324620899,743.0,2,4,3.0,6.0,28.0,N,1.0,3.436125,60.20750736,29.56188611376,0.20453125,8.485125,8.485125,8.485125,,,,,,,2008-02-05 08:23:58,2025-05-19 09:01:00,1,,,,,,29.155950140625,29.155950140625,29.155950140625,510.86822588802,510.86822588802,510.86822588802,250.83629891101785,250.83629891101785,250.83629891101785,Washington,40.2,-80.1
76429368010538,58299313010538,2002,42,125,2160,2,30,1.0,2002.0,1,15.6,15.6,743.0,2,5,3.0,8.0,28.0,N,1.0,5.574158333333333,97.669956384,47.955948584544,0.2499826388888889,8.485125,8.485125,8.485125,,,,,,,2008-02-05 08:23:58,2025-05-19 09:01:00,1,,,,,,47.297430228125,47.297430228125,47.297430228125,828.741788662788,828.741788662788,828.741788662788,406.9122182334289,406.9122182334289,406.9122182334289,Washington,40.2,-80.1
76429369010538,58299313010538,2002,42,125,2160,2,150,1.0,2002.0,1,5.7,5.7,743.0,2,4,3.0,5.0,20.0,N,1.0,1.8544166666666664,32.49294048,15.95403377568,0.1818055555555555,11.879175,11.879175,11.879175,,,,,,,2008-02-05 08:23:58,2025-05-19 09:01:00,1,,,,,,22.02894010625,22.02894010625,22.02894010625,385.989326226504,385.989326226504,385.989326226504,189.52075917721348,189.52075917721348,189.52075917721348,Washington,40.2,-80.1
76429370010538,58299313010538,2002,42,125,2160,2,150,2.0,2002.0,1,16.5,16.5,743.0,2,3,3.0,4.0,12.0,N,1.0,0.818125,14.3351208,7.0385443128,0.1590798611111111,19.798625,19.798625,19.798625,,,,,,,2008-02-05 08:23:58,2025-05-19 09:01:00,1,,,,,,16.197750078125,16.197750078125,16.197750078125,283.8156810489,283.8156810489,283.8156810489,139.3534993950099,139.3534993950099,139.3534993950099,Washington,40.2,-80.1
76429367010538,58299313010538,2002,42,125,2160,1,270,1.0,2002.0,1,6.6,5.659453309703,743.0,2,4,3.0,4.0,7.0,N,1.0,0.4772395833333333,8.3621538,4.1058175158,0.1590798611111111,33.9405,33.9405,33.9405,,,,,,,2008-02-05 08:23:58,2025-05-19 09:01:00,1,,,,,,16.197750078125,16.197750078125,16.197750078125,283.8156810489,283.8156810489,283.8156810489,139.3534993950099,139.3534993950099,139.3534993950099,Washington,40.2,-80.1
76429451010538,58300208010538,2002,42,127,2525,1,150,1.0,2002.0,1,11.6,11.6,531.0,4,8,3.0,10.0,26.0,N,1.0,7.728554166666667,101.2749738,49.7260121358,0.2954340277777778,9.137826923076924,9.137826923076924,9.137826923076924,,,,,,,2008-02-05 08:23:58,2025-05-19 09:00:59,1,,,,,,70.622190340625,70.622190340625,70.622190340625,925.43318222355,925.43318222355,925.43318222355,454.38769247176305,454.38769247176305,454.38769247176305,Wayne,41.6,-75.3
76429350010538,58301766010538,2002,42,129,2903,2,30,1.0,2002.0,1,0.2,0.2,999.0,3,4,3.0,3.0,4.0,N,5.0,0.19635,2.86702416,1.45071422496,0.1363541666666666,59.395875,59.395875,59.395875,,,,,,,2008-02-05 08:23:58,2025-05-19 09:00:59,1,,,,,,11.66238005625,11.66238005625,11.66238005625,170.28940862934,170.28940862934,170.28940862934,86.16644076644604,86.16644076644604,86.16644076644604,Westmoreland,40.3,-79.5
76429351010538,58301766010538,2002,42,129,2903,2,30,2.0,2002.0,1,2.6,2.6,802.0,3,5,5.0,15.0,38.0,N,1.0,25.907291666666666,541.242702,265.750166682,0.4545138888888889,6.252197368421053,6.252197368421053,6.252197368421053,,,,,,,2008-02-05 08:23:58,2025-05-19 09:00:59,1,,,,,,161.97750078125,161.97750078125,161.97750078125,3383.9561971215,3383.9561971215,3383.9561971215,1661.5224927866566,1661.5224927866566,1661.5224927866566,Westmoreland,40.3,-79.5
76429352010538,58301766010538,2002,42,129,2903,2,30,3.0,2002.0,1,4.9,4.9,999.0,3,6,3.0,8.0,38.0,N,3.0,7.564929166666667,110.46006972,55.89279527832,0.2499826388888889,6.252197368421053,6.252197368421053,6.252197368421053,,,,,,,2008-02-05 08:23:58,2025-05-19 09:00:59,1,,,,,,47.297430228125,47.297430228125,47.297430228125,690.61815721899,690.61815721899,690.61815721899,349.45278755280896,349.45278755280896,349.45278755280896,Westmoreland,40.3,-79.5
76429353010538,58301766010538,2002,42,129,2903,2,30,4.0,2002.0,1,6.2,6.2,999.0,3,5,4.0,5.0,21.0,N,3.0,2.34801875,34.28483058,17.34812427348,0.20453125,11.3135,11.3135,11.3135,,,,,,,2008-02-05 08:23:58,2025-05-19 09:00:59,1,,,,,,26.564310128125,26.564310128125,26.564310128125,387.88143076683,387.88143076683,387.88143076683,196.268003968016,196.268003968016,196.268003968016,Westmoreland,40.3,-79.5
76429354010538,58301766010538,2002,42,129,2903,2,30,5.0,2002.0,1,22.8,22.8,802.0,3,3,3.0,3.0,4.0,N,3.0,0.19635,4.102049952,2.014106526432,0.1363541666666666,59.395875,59.395875,59.395875,,,,,,,2008-02-05 08:23:58,2025-05-19 09:00:59,1,,,,,,11.66238005625,11.66238005625,11.66238005625,243.644846192748,243.644846192748,243.644846192748,119.62961948063926,119.62961948063926,119.62961948063926,Westmoreland,40.3,-79.5
76429355010538,58301766010538,2002,42,129,2903,4,30,1.0,2002.0,1,9.2,9.154342149932,999.0,3,3,3.0,5.0,17.0,N,1.0,1.5762541666666667,23.01583284,11.64601141704,0.1818055555555555,13.9755,13.9755,13.9755,,,,,,,2008-02-05 08:23:58,2025-05-19 09:00:59,1,,,,,,22.02894010625,22.02894010625,22.02894010625,321.65777185542,321.65777185542,321.65777185542,162.75883255884253,162.75883255884253,162.75883255884253,Westmoreland,40.3,-79.5
